K,r,eigval_no_gauge_0,eigval_no_gauge_1,eigval_no_gauge_2,eigval_no_gauge_3,eigval_no_gauge_4,eigval_no_gauge_5,eigval_no_gauge_6,eigval_no_gauge_7,eigval_no_gauge_8
0.42300000000021976,0.8402631205807541,-2.121480043389016,-1.9195090105213928,-1.6321268311824297,-1.4561819533154325,-1.1665321930587345,-1.0314060646699545,-0.7766737735542496,-0.5348348886883586,-0.27123296726759305
0.42400000000021976,0.8415046433480509,-2.1302945724043987,-1.9276626786859545,-1.63977689810633,-1.463509436634342,-1.1711198219667667,-1.0383339945321632,-0.7855234742712383,-0.5392855165728356,-0.2726549178686156
0.42500000000021976,0.8427255078541672,-2.1390738558033626,-1.9357783005926028,-1.6473967645930347,-1.4707957672880279,-1.1756891248919215,-1.0452188363335535,-0.7942863603192816,-0.5436808622260605,-0.2740609141639174
0.42600000000021976,0.8439263687861475,-2.147819115814859,-1.943857089601018,-1.6549875288217568,-1.4780421876404364,-1.1802408454272117,-1.052061621539416,-0.8029652188905552,-0.548023028875984,-0.2754517861273858
0.42700000000021976,0.8451078473987326,-2.156531506586136,-1.9519001965655058,-1.6625502313138565,-1.4852498743290112,-1.1847756895394257,-1.0588633384969999,-0.8115626934972606,-0.5523140074174776,-0.27682830010245707
0.42800000000021976,0.8462705338986785,-2.165212119313265,-1.9599087143281644,-1.6700858588043221,-1.4924199431980711,-1.1892943284366935,-1.065624935285581,-0.8200812935677532,-0.5565556841788103,-0.27819116511991615
0.42900000000021976,0.8474149896120992,-2.173861986886988,-1.9678836818008347,-1.6775953477842553,-1.4995534537709603,-1.1937974011742625,-1.072347322302094,-0.8285234032597341,-0.560749848022472,-0.27954103845720724
0.43000000000021976,0.8485417489586942,-2.1824820881086966,-1.975826087681165,-1.6850795877484455,-1.5066514133122944,-1.198285517027754,-1.0790313746115519,-0.8368912895632357,-0.5648981968490199,-0.28087853054491374
0.43100000000021976,0.8496513212536473,-2.191073351524269,-1.9837368738423304,-1.6925394241780454,-1.5137147805249755,-1.2027592576594546,-1.0856779340878164,-0.8451871097588256,-0.5690023435642837,-0.2822042093094298
0.43200000000021976,0.8507441923553866,-2.1996366589172065,-1.9916169384309474,-1.6999756612847343,-1.5207444689209682,-1.2072191790999494,-1.0922878113669738,-0.8534129182899257,-0.5730638215631136,-0.28351860402714635
0.43300000000021976,0.8518208261751479,-2.2081728484974392,-1.9994671387034852,-1.7073890645397019,-1.527741349900043,-1.2116658135647151,-1.0988617876328914,-0.8615706731022383,-0.5770840897766851,-0.28482220875410824
0.43400000000021977,0.852881666062362,-2.2166827178175033,-2.007288293627808,-1.7147803630081193,-1.5347062555664468,-1.216099671122876,-1.1054006162520345,-0.8696622414980175,-0.5810645373249954,-0.28611548538557025
0.43500000000021977,0.8539271360782256,-2.2251670264441086,-2.0150811862733256,-1.7221502515074192,-1.5416399813099773,-1.2205212412333535,-1.1119050242726638,-0.8776894055481707,-0.5850064878115648,-0.28739886639203105
0.43600000000021977,0.854957642168378,-2.233626498409641,-2.0228465660104975,-1.7294993926056959,-1.548543288174749,-1.224930994161855,-1.1183757138016193,-0.8856538671009698,-0.5889112032932341,-0.2886727572716561
0.43700000000021977,0.8559735732443645,-2.2420618244653774,-2.030585150538026,-1.736828418474718,-1.5554169050363098,-1.2293293822906493,-1.1248133632704203,-0.8935572524223184,-0.59277988795449,-0.28993753875339434
0.43800000000021977,0.856975302182474,-2.2504736641556224,-2.0382976277541154,-1.7441379326105961,-1.5622615306054493,-1.2337168413317534,-1.1312186286009756,-0.9014011164992003,-0.5966136915125443,-0.29119356878043257
0.43900000000021977,0.8579631867476005,-2.2588626477298455,-2.045984657486225,-1.7514285114336428,-1.5690778352749513,-1.2380937914530354,-1.1375921442800572,-0.9091869470348116,-0.6004137123767495,-0.2924411842995821
0.44000000000021977,0.8589375704489485,-2.26722937790799,-2.053646873092308,-1.758700705777891,-1.5758664628238277,-1.2424606383257153,-1.1439345243505725,-0.9169161681612208,-0.6041810005834495,-0.2936807028788201
0.44100000000021977,0.8598987833336749,-2.2755744315124766,-2.061284882945068,-1.765955042279601,-1.582628031991991,-1.2468177741009132,-1.1502463633268032,-0.9245901438929428,-0.6079165605253205,-0.29491242417232355
0.4420000000002198,0.8608471427239254,-2.2838983609789785,-2.0688992718095616,-1.7731920246731614,-1.5893631379369555,-1.2511655783221176,-1.1565282370399004,-0.9322101813426168,-0.6116213534922901,-0.2961366312498508
0.4430000000002198,0.8617829539021626,-2.2922016957567606,-2.076490602123472,-1.7804121350019975,-1.596072353582981,-1.2555044187798101,-1.1627807034192539,-0.939777533718037,-0.6152963000395402,-0.2973535918051725
0.4440000000002198,0.8627065107491833,-2.3004849436082715,-2.084059415188318,-1.7876158347513003,-1.6027562308719767,-1.2598346523138904,-1.1690043032146415,-0.9472934031179958,-0.6189422821965623,-0.2985635592565099
0.4450000000002198,0.8636180963387903,-2.30874859181668,-2.091606232279161,-1.7948035659088066,-1.6094153019245916,-1.2641566255690675,-1.1751995606635337,-0.9547589431428489,-0.6225601455299368,-0.29976677375028715
0.4460000000002198,0.8645179834926914,-2.316993108309173,-2.0991315556795325,-1.8019757519592103,-1.6160500801190616,-1.268470675707947,-1.1813669841073657,-0.9621752613342497,-0.6261507010713375,-0.3009634630781764
0.4470000000002198,0.8654064352988523,-2.325218942703065,-2.1066358696477177,-1.8091327988173147,-1.6226610610946466,-1.2727771310861622,-1.1875070665601424,-0.9695434214572575,-0.6297147271211977,-0.30215384351626207
0.4480000000002198,0.8662837055962318,-2.3334265272810897,-2.1141196413198977,-1.8162750957045517,-1.6292487236858557,-1.2770763118935848,-1.1936202862322878,-0.9768644456368274,-0.6332529709375468,-0.30333812059409077
0.4490000000002198,0.8671500394285386,-2.341616277901592,-2.1215833215551596,-1.8234030159730479,-1.635813530793063,-1.2813685307653788,-1.1997071070122385,-0.9841393163596861,-0.6367661503186645,-0.3045164898005094
0.4500000000002198,0.8680056734694218,-2.3497885948488735,-2.1290273457269366,-1.8305169178811231,-1.642355930194594,-1.285654093366451,-1.205767978907977,-0.9913689783516237,-0.6402549550874713,-0.30568913723240554
0.4510000000002198,0.8688508364212764,-2.3579438636283725,-2.1364521344649705,-1.8376171453236643,-1.6488763553049146,-1.2899332989526022,-1.2118033384502516,-0.9985543403394062,-0.643720048484858,-0.3068562401918058
0.4520000000002198,0.8696857493896533,-2.366082455710998,-2.1438580943515757,-1.8447040285206207,-1.6553752258831111,-1.294206440911639,-1.2178136090589846,-1.0056962767057165,-0.6471620684785636,-0.30801796773615686
0.4530000000002198,0.8705106262350897,-2.374204729230482,-2.1512456185756257,-1.8517778846665178,-1.6618529486954943,-1.2984738072874715,-1.2237992013740115,-1.012795629044868,-0.650581628993655,-0.3091744811861549
0.4540000000002198,0.8713256739040133,-2.382311029637353,-2.15861508754736,-1.8588390185436694,-1.6683099181358416,-1.3027356812902593,-1.2297605135510161,-1.0198532076263807,-0.6539793210701453,-0.3103259345949382
0.4550000000002198,0.8721310927402346,-2.3904016903127117,-2.165966869476895,-1.8658877231015645,-1.6747465168064333,-1.3069923417955376,-1.2356979315231684,-1.0268697927729307,-0.6573557139528476,-0.31147247518217214
0.4560000000002198,0.8729270767784124,-2.39847703314481,-2.1733013209190233,-1.8729242800046775,-1.6811631160628135,-1.3112440638352922,-1.241611829228739,-1.0338461361586853,-0.6607113561181537,-0.31261424373608826
0.4570000000002198,0.8737138140207605,-2.406537369071119,-2.180618787286706,-1.8799489601507722,-1.6875600765249787,-1.3154911190839915,-1.2475025688046055,-1.0407829620335638,-0.6640467762420219,-0.3137513749862805
0.4580000000002198,0.8744914866981628,-2.414582998588365,-2.187919603335434,-1.8869620241616232,-1.6939377485573823,-1.3197337763426018,-1.253370500745247,-1.0476809683784878,-0.6673624841131676,-0.31488399794979993
0.4590000000002198,0.8752602715167597,-2.4226142122327907,-2.1952040936204846,-1.893963722847906,-1.7002964727200465,-1.3239723020237621,-1.259215964026514,-1.054540827996373,-0.6706589714950916,-0.3160122362527627
0.4600000000002198,0.8760203398909996,-2.4306312910327486,-2.202472572928911,-1.9009542976499045,-1.7066365801928451,-1.3282069606414348,-1.2650392861930961,-1.061363189543173,-0.6739367129403385,-0.3171362084295816
0.4610000000002198,0.8767718581640488,-2.4386345069355158,-2.2097253466879723,-1.9079339810554958,-1.7129583931748023,-1.3324380153084996,-1.2708407834081978,-1.068148678503033,-0.6771961665600872,-0.31825602820160703
0.4620000000002198,0.8775149878164027,-2.446624123210086,-2.2169627113515613,-1.9149029969968636,-1.7192622252602403,-1.3366657282460768,-1.2766207604635749,-1.0748978981112518,-0.6804377747519714,-0.3193718047368894
0.4630000000002198,0.8782498856634637,-2.454600394827583,-2.2241849547660886,-1.9218615612271648,-1.7255483817932906,-1.3408903613085885,-1.2823795107475704,-1.0816114302285456,-0.6836619648887966,-0.3204836428925799
0.4640000000002198,0.8789767040427994,-2.462563568820761,-2.2313923565171354,-1.928809881678393,-1.7318171602023187,-1.3451121765289709,-1.288117316168332,-1.0882898361697784,-0.6868691499706132,-0.32159164344131486
0.4650000000002198,0.8796955909917316,-2.470513884623976,-2.2385851882581336,-1.9357481588015155,-1.7380688503156012,-1.3493314366888698,-1.293834447028812,-1.09493365749019,-0.6900597292424525,-0.3226959032828792
0.4660000000002198,0.8804066904158739,-2.4784515743949003,-2.245763714022187,-1.9426765858899353,-1.7443037346595163,-1.3535484059191478,-1.299531161849519,-1.1015434167318472,-0.6932340887798493,-0.32379651564225664
0.4670000000002198,0.8811101422491707,-2.486376863319166,-2.252928190518097,-1.9495953493872058,-1.7505220887404294,-1.3577633503366353,-1.3052077071343262,-1.1081196181329542,-0.6963926020441169,-0.32489357025510585
0.4680000000002198,0.8818060826059658,-2.494289969898989,-2.2600788674115804,-1.956504629179927,-1.7567241813113483,-1.3619765387237406,-1.3108643170737955,-1.114662748302387,-0.699535630409227,-0.3259871535416336
0.4690000000002198,0.8824946439255822,-2.502191106226821,-2.2672159875925604,-1.96340459887662,-1.7629102746243253,-1.3661882432583383,-1.3165012131796392,-1.1211732768617297,-0.7026635236619799,-0.3270773487696891
0.4700000000002198,0.8831759551098624,-2.5100804782449297,-2.274339787429397,-1.9702954260733758,-1.7690806246695827,-1.3703987403022824,-1.3221186038428852,-1.127651657056918,-0.7057766204770776,-0.32816423620791757
0.4710000000002198,0.8838501416540893,-2.5179582859917975,-2.281450497010833,-1.9771772726069972,-1.775235481402161,-1.3746083112579468,-1.3277166838072187,-1.134098326341434,-0.7088752488685656,-0.3292478932696602
0.4720000000002198,0.8845173257716732,-2.5258247238361147,-2.2885483403763507,-1.984050294796288,-1.781375088956921,-1.3788172435034096,-1.3332956335476462,-1.140513706932925,-0.7119597266190263,-0.33032839464826447
0.4730000000002198,0.8851776265129688,-2.533679980699136,-2.2956335357356705,-1.9909146436721743,-1.7874996858526426,-1.383025831418284,-1.3388556185431908,-1.146898206344964,-0.7150303616878095,-0.3314058124444454
0.4740000000002198,0.8858311598785598,-2.5415242402660843,-2.3027062956779676,-1.9977704651971806,-1.793609505185874,-1.387234377513769,-1.344396788430745,-1.1532522178955733,-0.7180874525995177,-0.3324802162862142
0.4750000000002198,0.8864780389273225,-2.5493576811872494,-2.3097668273714276,-2.004617900474876,-1.7997047748151993,-1.391443193682213,-1.3499192760253231,-1.1595761211940525,-0.7211312888138366,-0.3335516734419214
0.4760000000002198,0.8871183738795658,-2.557180477269371,-2.316815332753672,-2.011457085949777,-1.8057857175365062,-1.3956526025834688,-1.3554231961900367,-1.1658702826075351,-0.7241621510778011,-0.33462024892686126
0.4770000000002198,0.8877522722155189,-2.5649927976578963,-2.323852008713565,-2.0182881535982045,-1.8118525512498012,-1.399862939187426,-1.3609086445368785,-1.1721350557086425,-0.7271803117614353,-0.3356860056038965
0.4780000000002198,0.888379838769422,-2.5727948070106064,-2.3308770472648956,-2.0251112311105577,-1.8179054891180901,-1.4040745524944105,-1.3663756959370963,-1.1783707817055105,-0.7301860351777254,-0.3367490042784759
0.4790000000002198,0.8890011758194637,-2.5805866656630974,-2.337890635712348,-2.0319264420654304,-1.8239447397187958,-1.4082878074575482,-1.3718244028174642,-1.1845777898553902,-0.7331795778877566,-0.3378093037884442
0.4800000000002198,0.8896163831737833,-2.588368529786608,-2.344892956810199,-2.0387339060959797,-1.8299705071881731,-1.4125030871336284,-1.377254793216287,-1.190756397862982,-0.7361611889918285,-0.33886696108896847
0.4810000000002198,0.890225558252753,-2.596140551538582,-2.3518841889141586,-2.0455337390489334,-1.835982991359113,-1.4167207950913367,-1.3826668685706398,-1.1969069122645681,-0.7391311104073148,-0.3399220313328862
0.4820000000002198,0.8908287961677331,-2.603902879206379,-2.3588645061266513,-2.0523260531365835,-1.8419823878927417,-1.4209413581077055,-1.3880606012042824,-1.2030296287989803,-0.7420895771339674,-0.3409745679468168
0.4830000000002198,0.891426189796488,-2.6116556573445044,-2.365834078435944,-2.0591109570821193,-1.8479688884041718,-1.425165229184881,-1.3934359314844096,-1.209124832766366,-0.745036817507318,-0.3420246227032284
0.4840000000002198,0.8920178298554324,-2.6193990269057195,-2.3727930718494123,-2.065888556258624,-1.8539426805827273,-1.429392890919521,-1.3987927646152434,-1.2151927993756841,-0.7479730534408342,-0.34307224578878404
0.4850000000002198,0.8926038049688731,-2.6271331253663393,-2.3797416485212626,-2.072658952822016,-1.8599039483069881,-1.4336248592551946,-1.4041309670382616,-1.2212337940817968,-0.750898500657391,-0.34411748586916147
0.4860000000002198,0.8931842017353973,-2.634858086846042,-2.3866799668749676,-2.079422245838244,-1.8658528717549112,-1.4378616876434471,-1.4094503624136254,-1.2272480729129887,-0.7538133689106093,-0.3451603901505705
0.4870000000002198,0.8937591047915533,-2.642574042222465,-2.3936081817207118,-2.0861785314050016,-1.8717896275093424,-1.4421039716299393,-1.4147507271666147,-1.2332358827897105,-0.7567178621966028,-0.34620100443816926
0.4880000000002198,0.8943285968729556,-2.650281119240878,-2.400526444368081,-2.092927902768211,-1.8777143886591219,-1.4463523538664014,-1.420031785598459,-1.2391974618352855,-0.7596121789566027,-0.34723937319156395
0.4890000000002198,0.8948927588729431,-2.6579794426191556,-2.4074349027342303,-2.0996704504335213,-1.8836273248961046,-1.4506075295243224,-1.4252932045858273,-1.245133039679294,-0.7624965122709227,-0.34827553957757573
0.4900000000002198,0.8954516698989117,-2.665669134148335,-2.414333701447767,-2.1064062622730653,-1.889528602608224,-1.4548702520488472,-1.4305345879306262,-1.251042837754315,-0.7653710500447114,-0.34930954552041593
0.4910000000002198,0.8960054073264304,-2.673350312788926,-2.421222981948529,-2.1131354236276585,-1.8954183849688975,-1.4591413391367771,-1.4357554704763646,-1.256927069586653,-0.7682359751858833,-0.3503414317494349
0.4920000000002198,0.8965540468512511,-2.6810230947632427,-2.4281028825835045,-2.1198580174046975,-1.901296832022909,-1.463421678745548,-1.4409553121843086,-1.2627859410816658,-0.7710914657756256,-0.3513712378446
0.4930000000002198,0.8970976625393091,-2.6886875936439085,-2.4349735386990035,-2.126574124171899,-1.9071641007689781,-1.4677122348347016,-1.4461334924680236,-1.2686196508042538,-0.7739376952318368,-0.35239900227978316
0.4940000000002198,0.8976363268748132,-2.6963439204387596,-2.44183508272935,-2.1332838222471193,-1.9130203452392087,-1.4720140524016985,-1.451289305224599,-1.2744283902550615,-0.7767748324658545,-0.3534247624640392
0.4950000000002198,0.8981701108065091,-2.703992183672297,-2.448687644282174,-2.139987187784381,-1.9188657165755367,-1.4763282611958746,-1.4564219551788153,-1.2802123441428792,-0.7796030420327761,-0.3544485547809556
0.4960000000002198,0.8986990837922069,-2.711632489463866,-2.4555313502205203,-2.146684294856328,-1.9247003631033575,-1.4806560772780044,-1.4615305563729206,-1.2859716906537317,-0.7824224842756907,-0.3554704146261852
0.4970000000002198,0.8992233138416476,-2.719264941602728,-2.4623663247418848,-2.1533752155332038,-1.9305244304024782,-1.484998801346871,-1.4666141338807117,-1.2917066017170937,-0.785233315464122,-0.3564903764432626
0.4980000000002198,0.899742867557786,-2.726889641620148,-2.469192689454337,-2.160060019958581,-1.9363380613755066,-1.4893578125017741,-1.4716716300771064,-1.2974172432696252,-0.7880356879269219,-0.35750847375780714
0.4990000000002198,0.9002578101765647,-2.7345066888586724,-2.476010563449851,-2.166738776421922,-1.942141396313841,-1.4937345558957664,-1.4767019170085243,-1.3031037755168238,-0.7908297501799215,-0.35852473921018524
0.5000000000002198,0.9007682056052392,-2.7421161805387024,-2.4828200633749917,-2.173411551428141,-1.9479345729613178,-1.498130522631852,-1.4817038165119722,-1.3087663531929103,-0.7936156470485347,-0.3595392045867286
0.5010000000002198,0.9012741164593263,-2.7497182118225,-2.4896213034990384,-2.1800784097643064,-1.9537177265757248,-1.5025472203669565,-1.486676129618144,-1.3144051258192828,-0.796393519785591,-0.36055190084957145
0.5020000000002198,0.901775604098233,-2.7573128758757512,-2.4964143957796776,-2.186739414563574,-1.9594909899881665,-1.5069861335406614,-1.491617676321694,-1.3200202379617847,-0.7991635061845791,-0.361562858165187
0.5030000000002198,0.9022727286596214,-2.7649002639267786,-2.5031994499263814,-2.193394627366499,-1.9652544936604788,-1.511448673054394,-1.4965273458931547,-1.3256118294870447,-0.8019257406885453,-0.36257210593169886
0.5040000000002198,0.9027655490925688,-2.7724804653235298,-2.509976573461564,-2.2000441081798447,-1.971008365740738,-1.515936116648265,-1.5014041564854645,-1.331180035818079,-0.8046803544948046,-0.36357967280501013
0.5050000000002198,0.9032541231895723,-2.780053567588447,-2.516745871779598,-2.2066879155329753,-1.9767527321169645,-1.5204495430808096,-1.5062473209300546,-1.3367249881893328,-0.8074274756556918,-0.36458558672382585
0.5060000000002198,0.9037385076174456,-2.787619656471276,-2.5235074482037954,-2.2133261065319374,-1.9824877164690915,-1.5249897652377684,-1.5110563135965682,-1.3422468139012782,-0.8101672291755001,-0.3655898749336323
0.5070000000002198,0.904218757947159,-2.7951788159999547,-2.5302614040414473,-2.219958736911349,-1.9882134403193024,-1.529557268997549,-1.5158309314887815,-1.3477456365746612,-0.8128997371037869,-0.36659256400965723
0.5080000000002198,0.9046949286826631,-2.8027311285296292,-2.5370078386369763,-2.2265858610841773,-1.993930023080775,-1.534152165463459,-1.5205713419669251,-1.3532215764044515,-0.8156251186252115,-0.3675936798788966
0.5090000000002198,0.9051670732887404,-2.8102766747899013,-2.543746849423331,-2.2332075321894895,-1.9996375821049412,-1.5387741635257877,-1.5252781101335757,-1.3586747504135095,-0.8183434901460421,-0.36859324784122616
0.5100000000002198,0.9056352442179236,-2.817815533930365,-2.550478531971604,-2.239823802138275,-2.0053362327272817,-1.5434225674763555,-1.5299522011608182,-1.3641052727059289,-0.8210549653774998,-0.36959129258965734
0.5110000000002198,0.9060994929365217,-2.8253477835645304,-2.557202980039074,-2.2464347216574168,-2.011026088311767,-1.54809630091716,-1.5345949563173917,-1.3695132547200073,-0.8237596554160429,-0.37058783822977714
0.5120000000002198,0.906559869949785,-2.832873499812182,-2.56392028561561,-2.2530403403318737,-2.016707260293973,-1.5527939543061726,-1.539208045353098,-1.3748988054807185,-0.8264576688207557,-0.3715829082984167
0.5130000000002198,0.9070164248262504,-2.840392757340245,-2.570630538968582,-2.259640706645192,-2.0223798582229064,-1.5575138501735026,-1.5437934012076695,-1.3802620318515273,-0.8291491116879456,-0.3725765257815547
0.5140000000002198,0.9074692062212935,-2.84790562940224,-2.577333828686335,-2.266235868018362,-2.02804398980166,-1.562254118117091,-1.5483531449353543,-1.3856030387853995,-0.8318340877230732,-0.3735687131315478
0.5150000000002198,0.9079182618999223,-2.855412187876335,-2.584030241720207,-2.2728258708471203,-2.033699760926863,-1.5670127714512834,-1.5528895089722705,-1.390921929574716,-0.8345126983101167,-0.37455949228366486
0.5160000000002198,0.9083636387588435,-2.8629125033021388,-2.5907198634252797,-2.279410760537783,-2.039347275727051,-1.5717877785999164,-1.5574047656554721,-1.3962188060998693,-0.8371850425785035,-0.37554888467199204
0.5170000000002198,0.9088053828478263,-2.870406644916183,-2.597402777599769,-2.285990581541607,-2.044986636599926,-1.5765771244145022,-1.561901165813512,-1.4014937690762044,-0.8398512174676771,-0.37653691124472166
0.5180000000002198,0.9092435393903932,-2.87789468068624,-2.6040790665232265,-2.2925653773878176,-2.050617944248623,-1.5813788589028184,-1.5663808899438756,-1.4067469182989738,-0.8425113177894216,-0.37752359247886025
0.5190000000002198,0.909678152803865,-2.8853766773444667,-2.6107488109935155,-2.299135190715294,-2.0562412977169484,-1.5861911328654956,-1.5708460124801211,-1.4119783528859067,-0.8451654362880251,-0.37850894839437726
0.5200000000002198,0.9101092667187808,-2.8928527004194384,-2.617412090362656,-2.30570006330302,-2.0618567944237025,-1.5910122213916849,-1.5752984781983546,-1.4171881715169983,-0.8478136636983687,-0.3794929985678317
0.5210000000002198,0.9105369239977213,-2.9003228142671342,-2.6240689825715635,-2.312260036099301,-2.0674645301960513,-1.5958405370114965,-1.5797400889658681,-1.4223764726710495,-0.8504560888020319,-0.38047576214547574
0.5220000000002198,0.9109611667535545,-2.907787082100877,-2.6307195641837215,-2.318815149249845,-2.0730645993020342,-1.6006746346366894,-1.58417249870113,-1.427543354858485,-0.8530927984814882,-0.38145725785588996
0.5230000000002198,0.9113820363671268,-2.9152455660203085,-2.637363910417832,-2.325365442124723,-2.0786570944822063,-1.6055132103932346,-1.58859721444219,-1.4326889168499524,-0.8557238777724666,-0.38243750402214327
0.5240000000002198,0.9117995735044198,-2.9226983270394262,-2.6440020951794865,-2.3319109533442757,-2.084242106980479,-1.6103550962098498,-1.5930156016600068,-1.4378132579001788,-0.8583494099145594,-0.38341651857351605
0.5250000000002198,0.9122138181331944,-2.9301454251136954,-2.65063419109189,-2.338451720803992,-2.0898197265741487,-1.6151992516941895,-1.5974288922857696,-1.4429164779665158,-0.8609694764001388,-0.38439431905680127
0.5260000000002198,0.912624809539137,-2.93758691916631,-2.657260269525661,-2.3449877816984053,-2.095390041603168,-1.6200447544821122,-1.6018381942674107,-1.4479986779216343,-0.8635841570216446,-0.38537092264719136
0.5270000000002198,0.9130325863415293,-2.945022867113604,-2.663880400627759,-2.351519172544084,-2.1009531389986864,-1.624890789930982,-1.6062445017851275,-1.4530599597597935,-0.8661935299173247,-0.3863463461587891
0.5280000000002198,0.9134371865084586,-2.9524533258896657,-2.670494653349572,-2.3580459292016727,-2.1065091043108652,-1.6297366407647789,-1.6106487055187513,-1.4581004267960969,-0.86879767161546,-0.38732060605473734
0.5290000000002198,0.9138386473715828,-2.959878351470178,-2.6771030954741595,-2.3645680868971164,-2.112058021736021,-1.634581677071813,-1.6150516025669768,-1.4631201838581613,-0.8713966570771619,-0.3882937184570021
